id,date,label,text
1149318492711264257,2019-07-11 22:04,immigration,"Mexico is doing great at the Border, but China is letting us down in that they have not been buying the agricultural products from our great Farmers that they said they would. Hopefully they will start soon!"
1124743267873116160,2019-05-05 02:31,other,"How can it be possible that James Woods (and many others), a strong but responsible Conservative Voice, is banned from Twitter? Social Media & Fake News Media, together with their partner, the Democrat Party, have no idea the problems they are causing for themselves. VERY UNFAIR!"
1156015173997432838,2019-07-30 09:34,immigration,"Elijah Cummings never even went to the Southern Border and then he screams at the very good people who, despite Congresses failure to fix the Loopholes and Asylum, make it work (crossings are way down and the Wall is being built). Even with zero Dem help, Border getting strong!"
1191025740046716933,2019-11-04 00:13,other,“Morrison testifies he saw nothing wrong with the Trump call.” @OANN
1114673163076395009,2019-04-07 07:36,immigration,"....it’s powerful common sense Immigration Laws to stop illegals from coming through Mexico into the U.S., and removing them back to their country of origin. Until Mexico cleans up this ridiculous & massive migration, we will be focusing on Border Security, not Ports of Entry...."
1191708086140047361,2019-11-05 21:25,other,"....monsters, the United States stands ready, willing & able to get involved and do the job quickly and effectively. The great new President of Mexico has made this a big issue, but the cartels have become so large and powerful that you sometimes need an army to defeat an army!"
1116064789061439488,2019-04-11 03:45,other,"So, it has now been determined, by 18 people that truly hate President Trump, that there was No Collusion with Russia. In fact, it was an illegal investigation that should never have been allowed to start. I fought back hard against this Phony & Treasonous Hoax!"
1100012620441100290,2019-02-25 20:40,other,"Meeting for breakfast with our Nation’s Governors - then off to Vietnam for a very important Summit with Kim Jong Un. With complete Denuclearization, North Korea will rapidly become an Economic Powerhouse. Without it, just more of the same. Chairman Kim will make a wise decision!"
1158424951503884292,2019-08-06 01:10,other,"Today, I am also directing the Department of Justice to propose legislation ensuring that those who commit hate crimes and mass murders face the DEATH PENALTY - and that this capital punishment be delivered quickly, decisively, and without years of needless delay. https://t.co/BDXdpelK7F"
1121382698742841344,2019-04-25 19:57,other,"....Mueller was NOT fired and was respectfully allowed to finish his work on what I, and many others, say was an illegal investigation (there was no crime), headed by a Trump hater who was highly conflicted, and a group of 18 VERY ANGRY Democrats. DRAIN THE SWAMP!"
1106611696548884480,2019-03-16 01:42,immigration,"I’d like to thank all of the Great Republican Senators who bravely voted for Strong Border Security and the WALL. This will help stop Crime, Human Trafficking, and Drugs entering our Country. Watch, when you get back to your State, they will LOVE you more than ever before!"
1165918301932916736,2019-08-26 17:25,other,The story by Axios that President Trump wanted to blow up large hurricanes with nuclear weapons prior to reaching shore is ridiculous. I never said this. Just more FAKE NEWS!
1084474165976018944,2019-01-13 23:36,immigration,"The damage done to our Country from a badly broken Border - Drugs, Crime and so much that is bad - is far greater than a Shutdown, which the Dems can easily fix as soon as they come back to Washington!"
1107673256268623872,2019-03-19 00:00,other,GDP growth during the four quarters of 2018 was the fastest since 2005. This Administration is the first on record to have experienced economic growth that meets or exceeds its own forecasts in each of its first two years in office. GROWTH is beating MARKET EXPECTATIONS!
1130205328522522627,2019-05-20 04:15,immigration,"False reporting yesterday. “There are no plans to send migrants to Northern or Coastal Border facilities, including Florida.” @FoxNews  Not by airplanes or any other way. Our Country is FULL, will not, and can not, take you in!"
1210600560719781889,2019-12-28 00:37,other,Thank YOU Indian Country for being such an IMPORTANT part of the American story! I recently signed 3 bills to support tribal sovereignty....
1100666476422410240,2019-02-27 15:58,other,"I have now spent more time in Vietnam than Da Nang Dick Blumenthal, the third rate Senator from Connecticut (how is Connecticut doing?). His war stories of his heroism in Vietnam were a total fraud - he was never even there. We talked about it today with Vietnamese leaders!"
1125941300518432771,2019-05-08 09:51,other,"I am pleased to inform you that THE BIG FIREWORKS, after many years of not having any, are coming back to beautiful Mount Rushmore in South Dakota. Great work @GovKristiNoem and @SecBernhardt! #MAGA"
1111832153602564101,2019-03-30 11:26,other,A huge thanks to @HeatherNauert for serving America at the @StateDept. Great work! I’m proud to have you join the Fulbright board! https://t.co/oq0ZaA3MID
1134909712267436032,2019-06-02 03:48,other,"Emmet Flood, who came to the White House to help me with the Mueller Report, will be leaving service on June 14th. He has done an outstanding job – NO COLLUSION - NO OBSTRUCTION! Case Closed! Emmet is my friend, and I thank him for the GREAT JOB he has done."
1161325870516264961,2019-08-14 01:17,other,Our Intelligence has informed us that the Chinese Government is moving troops to the Border with Hong Kong. Everyone should be calm and safe!
1093661397769248769,2019-02-08 08:02,other,So nice how well my State of the Union speech was received. Thank you to all!
1106554458383806467,2019-03-15 21:55,other,....should never have been appointed and there should be no Mueller Report. This was an illegal & conflicted investigation in search of a crime. Russian Collusion was nothing more than an excuse by the Democrats for losing an Election that they thought they were going to win.....
1106973110786494466,2019-03-17 01:38,immigration,"Mark Morgan, Former Border Patrol Chief with great experience in Law Enforcement, really understands the subjects of Immigration and the Border. Thank you Mark!  @foxandfriends"
1081570073867927557,2019-01-05 23:16,immigration,"We are working hard at the Border, but we need a WALL!  In 2018, 1.7 million pounds of narcotics seized, 17,000 adults arrested with criminal records, and 6000 gang members, including MS-13, apprehended. A big Human Trafficking problem."
1130299467121475584,2019-05-20 10:29,other,"Starting Monday, our great Farmers can begin doing business again with Mexico and Canada. They have both taken the tariff penalties off of your great agricultural product. Please be sure that you are treated fairly. Any complaints should immediately go to  @SecretarySonny Perdue!"
1130093129745543168,2019-05-19 20:49,other,"....was a depleted disaster, will soon be stronger than ever before, our Vets are finally being taken care of and now have Choice, our Courts will have 145 great new Judges, and 2 Supreme Court Justices, got rid of the disastrous Individual Mandate & will protect Pre-Existing...."
1203097476842053635,2019-12-07 07:42,other,"Congressman @LanceGooden has done a wonderful job for the people of Texas while supporting our #MAGA Agenda. He continues to protect your very important #2A. Lance is Strong on Crime and the Border, he Loves our Great Vets and Military. Lance has my Complete & Total Endorsement!"
1098218016255414272,2019-02-20 21:49,other,The New York Times reporting is false. They are a true ENEMY OF THE PEOPLE!
1157868518823596032,2019-08-04 12:19,other,"Today’s shooting in El Paso, Texas, was not only tragic, it was an act of cowardice. I know that I stand with everyone in this Country to condemn today’s hateful act. There are no reasons or excuses that will ever justify killing innocent people...."
1155073964634517505,2019-07-27 19:14,immigration,"Rep, Elijah Cummings has been a brutal bully, shouting and screaming at the great men & women of Border Patrol about conditions at the Southern Border, when actually his Baltimore district is FAR WORSE and more dangerous. His district is considered the Worst in the USA......"
1205320724799508480,2019-12-12 20:57,other,".....by Congress, by the Justice Department & FBI friends of the Democrats, who hated the president when he was nothing but a candidate. At some point somebody should have said, wait a minute, this is out of control, this train is off the tracks, it’s time to get reasonable.”"
1107385751577088000,2019-03-18 04:58,immigration,"Those Republican Senators who voted in favor of Strong Border Security (and the Wall) are being uniformly praised as they return to their States. They know there is a National Emergency at the Southern Border, and they had the courage to ACT. Great job!"
1129360082783875074,2019-05-17 20:16,other,"Will Jerry Nadler ever look into the fact that Crooked Hillary deleted and acid washed 33,000 emails AFTER getting a most powerful demand notice for them from Congress?"
1203783396972994566,2019-12-09 05:08,other,.....American people are supposed to believe that this simply isn’t a part of everthing they’ve been trying to do for the last three years? I think it is really a hard sell for Nancy Pelosi.” @DanHenninger  The Wall Street Journal
1091127643720859649,2019-02-01 08:14,immigration,"Our great U.S. Border Patrol Agents made the biggest Fentanyl bust in our Country’s history. Thanks, as always, for a job well done!"
1129102710580621312,2019-05-17 03:13,immigration,"We are here on this beautiful spring day to unveil our plan to create a fair, modern & LAWFUL system of immigration for the U.S. If adopted, our plan will transform America’s immigration system into the pride of our Nation and the envy of the modern world. https://t.co/YqyTYgTByD"
1086395559504764930,2019-01-19 06:51,immigration,"I will be making a major announcement concerning the Humanitarian Crisis on our Southern Border, and the Shutdown, tomorrow afternoon at 3 P.M., live from the @WhiteHouse."
1129519353672736770,2019-05-18 06:49,other,Consumer Sentiment in the month of May is the highest in 15 years. Very nice! @FoxNews
1145127125512536065,2019-06-30 08:29,other,"The leaders of virtually every country that I met at the G-20 congratulated me on our great economy. Many countries are having difficulties on that score. We have the best economy anywhere in the world, with GREAT & UNLIMITED potential looking into the future!"
1176346033678430210,2019-09-24 12:02,other,True. A wonderful meeting! https://t.co/W9ByXaS8Qf
1192307362331119617,2019-11-07 13:06,other,"Years ago, when Media was legitimate, people known as “Fact Checkers” would always call to check and see if a story was accurate. Nowadays they don’t use “Fact Checkers” anymore, they just write whatever they want!"
1101473899357880321,2019-03-01 21:26,other,"...and the fraudulent and dishonest statements he made on Wednesday. No way, it’s time to stop this corrupt and illegally brought Witch Hunt. Time to start looking at the other side where real crimes were committed. Republicans have been abused long enough. Must end now!"
1140791402323959809,2019-06-18 09:20,immigration,"....long before they get to our Southern Border. Guatemala is getting ready to sign a Safe-Third Agreement. The only ones who won’t do anything are the Democrats in Congress. They must vote to get rid of the loopholes, and fix asylum! If so, Border Crisis will end quickly!"
1153315875476463616,2019-07-22 22:48,immigration,"The “Squad” is a very Racist group of troublemakers who are young, inexperienced, and not very smart. They are pulling the once great Democrat Party far left, and were against humanitarian aid at the Border...And are now against ICE and Homeland Security. So bad for our Country!"
1114673372275728385,2019-04-07 07:36,immigration,"....In the meantime, the Democrats in Congress must help the Republicans (we need their votes) to end the horrible, costly and foolish loopholes in our Immigration Laws. Once that happens, all will be smooth. We can NEVER allow Open Borders!"
1210775808106586113,2019-12-28 12:13,other,Our great First Lady. She really cares! https://t.co/L4Q3P0MgHI
1148563040536866821,2019-07-09 20:02,immigration,"“I agree with the President, the Supreme Court got it wrong. There should be a question about Citizenship on the Census. A.G. Barr sees a pathway to add the Citizenship Question.”  Steve Doocy @foxandfriends  Working hard on something that should be so easy. People are fed up!"
1210565179949404160,2019-12-27 22:16,other,"Thank you Kristy, have a great year! https://t.co/IahxpXNZg7"
1192173803171983362,2019-11-07 04:15,other,"....Also talked about their Border with Syria, the eradication of terrorism, the ending of hostilities with the Kurds, and many other topics. Look forward to seeing President Erdogan next Wednesday, November 13th at the @WhiteHouse!"
1124446809802276865,2019-05-04 06:53,other,The International Association of Firefighters Union is rebelling on their very foolish leader. Perhaps they will vote him out of office. He doesn’t get it! https://t.co/NmaasMxOLE https://t.co/7tMG5NtvwO
1081563196249513985,2019-01-05 22:48,immigration,"I don’t care that most of the workers not getting paid are Democrats, I want to stop the Shutdown as soon as we are in agreement on Strong Border Security! I am in the White House ready to go, where are the Dems?"
1122485588580605953,2019-04-28 20:59,immigration,"Will be interviewed by @MariaBartiromo on @FoxNews at 10:00 AM. Talking about the Southern Border and how the Dems MUST act fast to change our pathetic immigration laws. Will be tough, watch!"
1137697505683091461,2019-06-09 20:26,immigration,".....Mexico was not being cooperative on the Border in things we had, or didn’t have, and now I have full confidence, especially after speaking to their President yesterday, that they will be very cooperative and want to get the job properly done. Importantly, some things....."
1197504134645211137,2019-11-21 07:16,other,“The new House Resolution gives Adam Schiff (the most dishonest man in politics) the power unilaterally to release edited transcripts. Rule 10 gives Chairman Schiff absolutely no jurisdiction. Subpoenas issued as part of Dems’ Impeachment inquiry are illegal.” Sam Dewey @ FoxNews
1141027595380826118,2019-06-19 00:59,other,"....I thank Pat for his outstanding service and will be naming Secretary of the Army, Mark Esper, to be the new Acting Secretary of Defense. I know Mark, and have no doubt he will do a fantastic job!"
1130433208250769410,2019-05-20 19:20,other,"....Now the new big story is that Trump made a lot of money and buys everything for cash, he doesn’t need banks. But where did he get all of that cash? Could it be Russia? No, I built a great business and don’t need banks, but if I did they would be there...and DeutscheBank......"
1095049346201079808,2019-02-11 13:58,other,40 years of corruption. 40 years of repression. 40 years of terror. The regime in Iran has produced only # 40YearsofFailure. The long-suffering Iranian people deserve a much brighter future.pic.twitter.com/bA8YGsw9LA
1184690356027297793,2019-10-16 23:39,immigration,"I am the only person who can fight for the safety of our troops & bring them home from the ridiculous & costly Endless Wars, and be scorned. Democrats always liked that position, until I took it. Democrats always liked Walls, until I built them. Do you see what’s happening here?"
1169945441233985536,2019-09-06 20:08,immigration,"....President Obama never had the legal right to sign DACA, and he indicated so at the time of signing. But In any event, how can he have the right to sign and I don’t have the right to “unsigned.” Totally illegal document which would actually give the President new powers."
1207047247734681601,2019-12-18 05:17,other,"Congressman @MarkwayneMullin is a big time #MAGA supporter! Markwayne has fought hard for Oklahoma Veterans and Military, he loves our Farmers and he’s Strong on Border Security. I give Markwayne my Complete and Total Endorsement!"
1177201488688537602,2019-09-26 20:41,other,"THE DEMOCRATS ARE TRYING TO DESTROY THE REPUBLICAN PARTY AND ALL THAT IT STANDS FOR. STICK TOGETHER, PLAY THEIR GAME, AND FIGHT HARD REPUBLICANS. OUR COUNTRY IS AT STAKE!"
1097856404629700609,2019-02-19 21:52,immigration,"As I predicted, 16 states, led mostly by Open Border Democrats and the Radical Left, have filed a lawsuit in, of course, the 9th Circuit! California, the state that has wasted billions of dollars on their out of control Fast Train, with no hope of completion, seems in charge!"
1146426004635828224,2019-07-03 22:30,other,"The cost of our great Salute to America tomorrow will be very little compared to what it is worth. We own the planes, we have the pilots, the airport is right next door (Andrews), all we need is the fuel. We own the tanks and all. Fireworks are donated by two of the greats. Nice!"
1182804700699086848,2019-10-12 07:46,immigration,"Kevin McAleenan has done an outstanding job as Acting Secretary of Homeland Security. We have worked well together with Border Crossings being way down. Kevin now, after many years in Government, wants to spend more time with his family and go to the private sector...."
1198746376420679680,2019-11-25 07:33,other,"....contracting procedures were not addressed to my satisfaction. Therefore, Secretary of the Navy Richard Spencer’s services have been terminated by Secretary of Defense Mark Esper. I thank Richard for his service & commitment. Eddie will retire peacefully with all of the....."
1169945440240001025,2019-09-06 07:08,immigration,....have the discretion to end the program that President Obama began in his discretion. That program was unlawful to begin with. I think it’s very unlikely that the SCOTUS is going to issue an order reinstating what it believes is an unlawful program. DACA Is unlawful.” .....
1173730406366973952,2019-09-17 06:48,other,On my way to New Mexico — see you all shortly at the @StarCenter! #KAG2020 https://t.co/a9V3ULY8bY https://t.co/zRQfrVUVtY
1121010431819173888,2019-04-24 19:18,immigration,"The American people deserve to know who is in this Country. Yesterday, the Supreme Court took up the Census Citizenship question, a really big deal. MAKE AMERICA GREAT AGAIN!"
1133139717069910017,2019-05-28 06:35,other,"Anyone associated with the 1994 Crime Bill will not have a chance of being elected. In particular, African Americans will not be able to vote for you. I, on the other hand, was responsible for Criminal Justice Reform, which had tremendous support, & helped fix the bad 1994 Bill!"
1106526246144487424,2019-03-15 20:03,other,The ‘Jexodus’ movement encourages Jewish people to leave the Democrat Party. Total disrespect! Republicans are waiting with open arms. Remember Jerusalem (U.S. Embassy) and the horrible Iran Nuclear Deal! @OANN  @foxandfriends
1161448234147045376,2019-08-14 09:23,other,"Great day in the incredible Commonwealth of Pennsylvania today, with the amazing energy workers, construction workers, and craft workers who make America run – and who make America PROUD. No one in the world does it better than YOU! https://t.co/jfWGYjzwkm"
1192467215360102401,2019-11-07 23:41,other,The Radical Left Dems and LameStream Media are just trying to make it hard for Republicans and me to win in 2020. The new Impeachment Hoax is already turning against them!
1080837263913832449,2019-01-03 22:44,immigration,"The Shutdown is only because of the 2020 Presidential Election. The Democrats know they can’t win based on all of the achievements of “Trump,” so they are going all out on the desperately needed Wall and Border Security - and Presidential Harassment. For them, strictly politics!"
1191087187443490818,2019-11-04 04:18,other,"I hope everyone in the Great State of Virginia will get out and VOTE on Tuesday in all of the local and state elections to send a signal to D.C. that you want lower taxes, a strong Military, Border & 2nd Amendment, great healthcare, and must take care of our Vets. VOTE REPUBLICAN"
1170897584510124032,2019-09-09 11:11,other,"When all of the people pushing so hard for Criminal Justice Reform were  unable to come even close to getting it done, they came to me as a group and asked for my help. I got it done with a group of Senators & others who would never have gone for it. Obama couldn’t come close...."
1158797735488888837,2019-08-07 01:51,other,"...in 2020.” Lou Dobbs stated that this is a fraud on the American public. @peterschweizer stated with certainty that they suppressed negative stories on Hillary Clinton, and boosted negative stories on Donald Trump. All very illegal. We are watching Google very closely!"
1169981017794535432,2019-09-06 09:29,other,"The Fake News Media was fixated on the fact that I properly said, at the beginnings of Hurricane Dorian, that in addition to Florida & other states, Alabama may also be grazed or hit. They went Crazy, hoping against hope that I made a mistake (which I didn’t). Check out maps....."
1177548941644238851,2019-09-27 19:42,other,"....sound horrible, an me sound guilty. HE WAS DESPERATE AND HE GOT CAUGHT. Adam Schiff therefore lied to Congress and attempted to defraud the American Public. He has been doing this for two years. I am calling for him to immediately resign from Congress based on this fraud!"
1143601087238172672,2019-06-26 03:25,other,"....Martha is strong on Crime and Borders, the 2nd Amendment, and loves our Military and Vets. She has my Complete and Total Endorsement!"
1084098258534891521,2019-01-12 22:42,immigration,"23% of Federal inmates are illegal immigrants. Border arrests are up 240%. In the Great State of Texas, between 2011 & 2018, there were a total of 292,000 crimes by illegal aliens, 539 murders, 32,000 assaults, 3,426 sexual assaults and 3000 weapons charges. Democrats come back!"
1079906462753869825,2019-01-01 09:05,immigration,...Remember this. Throughout the ages some things NEVER get better and NEVER change. You have Walls and you have Wheels. It was ALWAYS that way and it will ALWAYS be that way! Please explain to the Democrats that there can NEVER be a replacement for a good old fashioned WALL!
1179538517992595458,2019-10-03 07:27,other,"Mississippi, there is a VERY important election for Governor on November 5th. I need you to Get Out and Vote for our Great Republican nominee, @TateReeves. Tate is strong on Crime, tough on Illegal Immigration, and will protect your Second Amendment...."
1094667183953719296,2019-02-11 02:39,other,"....The fact is, when I took over as President, our Country was a mess. Depleted Military, Endless Wars, a potential War with North Korea, V.A., High Taxes & too many Regulations, Border, Immigration & HealthCare problems, & much more. I had no choice but to work very long hours!"
1089691985164800001,2019-01-28 09:09,immigration,"After all that I have done for the Military, our great Veterans, Judges (99), Justices (2), Tax & Regulation Cuts, the Economy, Energy, Trade & MUCH MORE, does anybody really think I won’t build the WALL? Done more in first two years than any President! MAKE AMERICA GREAT AGAIN!"
1169062379134574592,2019-09-04 09:39,other,"“To declassify is so important because if this were a Democrat President or a Democrat Candidate, that was spied on the way President Trump was spied on, this would be a scandal that would make Watergate look like nothing. Illegal spying....."
1144298731887628288,2019-06-27 12:37,immigration,"Seems totally ridiculous that our government, and indeed Country, cannot ask a basic question of Citizenship in a very expensive, detailed and important Census, in this case for 2020. I have asked the lawyers if they can delay the Census, no matter how long, until the....."
1144533973428842496,2019-06-28 17:12,other,"The Stock Market went up massively from the day after I won the Election, all the way up to the day that I took office, because of the enthusiasm for the fact that I was going to be President. That big Stock Market increase must be credited to me. If Hillary won - a Big Crash!"
1149107461539975168,2019-07-11 08:05,other,"Congratulations to @DrGregMurphy1 of North Carolina (#NC03) on his great primary victory for the United States Congress. Greg is tough on Crime, Borders, and loves our Second Amendment, our Military and our Vets. He has my Complete and Total Endorsement!"
1133117805002276864,2019-05-28 05:08,other,"Anyone associated with the 1994 Crime Bill will not have a chance of being elected. In particular, African Americans will not be ble to vote for you. I, on the other hand, was responsible for Criminal Justice Reform, which had tremendous support, and helped fix the bad 1994 Bill!"
1180624940212641793,2019-10-06 07:24,other,"Mitt, get off the stage, you’ve had your turn (twice)! https://t.co/zz6TA6XoGe"
1188917392761479168,2019-10-29 04:36,other,"So nice, thank you! https://t.co/UjgDeHSK7C"
1172134260418985984,2019-09-12 21:05,immigration,Some really big Court wins on the Border lately!
1150874781744607232,2019-07-16 05:08,other,"We will never be a Socialist or Communist Country. IF YOU ARE NOT HAPPY HERE, YOU CAN LEAVE! It is your choice, and your choice alone. This is about love for America. Certain people HATE our Country...."
1090963161942032385,2019-01-31 21:21,immigration,"Republicans on the Homeland Security Committee are wasting their time. Democrats, despite all of the evidence, proof and Caravans coming, are not going to give money to build the DESPERATELY needed WALL. I’ve got you covered. Wall is already being built, I don’t expect much help!"
1100048114382266374,2019-02-25 23:01,immigration,“Why on earth would any Republican vote not to put up a Wall or against Border Security. Please explain that to me?” @Varneyco
1081579754191552514,2019-01-05 23:54,immigration,"The Democrats want Billions of Dollars for Foreign Aid, but they don’t want to spend a small fraction of that number on properly securing our Border. Figure that one out!"
1175779048846319616,2019-09-22 22:29,other,"“They are trying to destroy and influence Justice Kavanaugh, a very good man.” @LindseyGrahamSC  100% correct, and they should be fully exposed for what they are!"
1121782348469522435,2019-04-26 22:25,other,"Just out: Real GDP for First Quarter grew 3.2% at an annual rate. This is far above expectations or projections. Importantly, inflation VERY LOW. MAKE AMERICA GREAT AGAIN!"
1122334000519868416,2019-04-28 10:57,other,"....Ever since Andrew came to my office to ask that I appoint him to the U.S. Supreme Court, and I said NO, he has been very hostile! Also asked for pardon for his friend. A good “pal” of low ratings Shepard Smith."
1185643744932106240,2019-10-20 03:47,other,"Crooked Hillary Clinton just called the respected environmentalist and Green Party candidate, Jill Stein, a “Russian Asset.” They need a Green Party more than ever after looking at the Democrats disastrous environmental program!"
1203809537653956611,2019-12-09 06:52,other,What he did is illegal. Schiff is a corrupt politician and a criminal! https://t.co/uLzJY5MjW3
1140119579118751744,2019-06-16 12:51,immigration,"Florida Governor Ron DeSantis just signed Bill banning Sanctuary Cities in State, & forcing all law enforcement agencies to cooperate with Federal Immigration authorities. Bill prohibits local Gov’t from enacting Sanctuary policies that protect undocumented immigrants...@FoxNews"
1204262826061303808,2019-12-10 12:53,other,A great choice. Bill is a winner! https://t.co/yxrB8aDIL9
1137040975258198017,2019-06-08 00:57,other,...and have no intention of doing anything other than going on a fishing expedition to see if they can find anything on me - both illegal & unprecedented in U.S. history. There was no Collusion - Investigate the Investigators! Go to work on Drug Price Reductions & Infrastructure!
1141481280653209600,2019-06-20 07:01,other,Congratulations to President Lopez Obrador — Mexico voted to ratify the USMCA today by a huge margin. Time for Congress to do the same here!
1087693453394432001,2019-01-22 20:48,immigration,"Without a Wall our Country can never have Border or National Security. With a powerful Wall or Steel Barrier, Crime Rates (and Drugs) will go substantially down all over the U.S. The Dems know this but want to play political games. Must finally be done correctly. No Cave!"
1089162706840707072,2019-01-26 22:06,immigration,"We have turned away, at great expense, two major Caravans, but a big one has now formed and is coming. At least 8000 people! If we had a powerful Wall, they wouldn’t even try to make the long and dangerous journey. Build the Wall and Crime will Fall!"
1115053022974029824,2019-04-08 08:45,immigration,More apprehensions (captures) at the Southern Border than in many years. Border Patrol amazing! Country is FULL! System has been broken for many years. Democrats in Congress must agree to fix loopholes - No Open Borders (Crimes & Drugs). Will Close Southern Border If necessary...
1181991604493656064,2019-10-10 01:55,other,"So pathetic to see Sleepy Joe Biden, who with his son, Hunter, and to the detriment of the American Taxpayer, has ripped off at least two countries for millions of dollars, calling for my impeachment - and I did nothing wrong. Joe’s Failing Campaign gave him no other choice!"
1181640571334647814,2019-10-09 02:40,other,"....In fact, the “Cops For Trump” T-shirt Web Site CRASHED because of incredible volume, but is now back up and running. Proceeds go to the Police Union Charities. See you on Thursday night in Minneapolis!"
1094618230793097216,2019-02-10 23:24,immigration,Gallup Poll: “Open Borders will potentially attract 42 million Latin Americans.” This would be a disaster for the U.S. We need the Wall now!
1142567481124503552,2019-06-23 06:58,other,"I never called the strike against Iran “BACK,” as people are incorrectly reporting, I just stopped it from going forward at this time!"
1164914962529247232,2019-08-23 09:59,other,"....your companies HOME and making your products in the USA. I will be responding to China’s Tariffs this afternoon. This is a GREAT opportunity for the United States. Also, I am ordering all carriers, including Fed Ex, Amazon, UPS and the Post Office, to SEARCH FOR & REFUSE,...."
1135331156239560709,2019-06-03 07:43,other,"Democrats can’t impeach a Republican President for crimes committed by Democrats. The facts are “pouring” in. The Greatest Witch Hunt in American History! Congress, go back to work and help us at the Border, with Drug Prices and on Infrastructure."
1182281836363485185,2019-10-10 21:08,other,"...Court Justice & I turned him down (he’s been terrible ever since), Shep Smith, @donnabrazile (who gave Crooked Hillary the debate questions & got fired from @CNN), & others, @FoxNews doesn’t deliver for US anymore. It is so different than it used to be. Oh well, I’m President!"
1148270600407924736,2019-07-09 00:40,other,"Brilliant Constitutional Lawyer, Dr. John Eastman, said the Special Prosecutor (Mueller) should have NEVER been appointed in the first place. The entire exercise was fundamentally illegal. The Witch Hunt should never happen to another President of the U.S. again. A TOTAL SCAM! https://t.co/5sRAMhHAR8"
1179697599143653377,2019-10-03 18:00,other,"The U.S. won a $7.5 Billion award from the World Trade Organization against the European Union, who has for many years treated the USA very badly on Trade due to Tariffs, Trade Barriers, and more. This case going on for years, a nice victory!"
1152899604473667585,2019-07-21 19:14,immigration,"Big progress at the Border, but Dems in Congress must change the Immigration Laws for all to be good! End the Loopholes and much more."
1198370028153950209,2019-11-24 06:37,other,Thank you Kevin for the nice words! https://t.co/DfY1V38EhD
1171925716503584773,2019-09-12 07:17,other,"At the request of the Vice Premier of China, Liu He, and due to the fact that the People's Republic of China will be celebrating their 70th Anniversary...."
1131158413373779968,2019-05-22 19:22,immigration,"Much of the Wall being built at the Southern Border is a complete demolition and rebuilding of old and worthless barriers with a brand new Wall and footings. Problem is, the Haters say that is not a new Wall, but rather a renovation. Wrong, and we must build where most needed...."
1083554782923632640,2019-01-11 10:42,immigration,"We lose 300 Americans a week, 90% of which comes through the Southern Border. These numbers will be DRASTICALLY REDUCED if we have a Wall!"
1165066714700230656,2019-08-24 09:02,other,Highest Condolences! Thank you V.P. https://t.co/abydDSlDBw
1141164726593998850,2019-06-19 10:04,immigration,"In the ultimate act of moral cowardice, not one Democrat Candidate for president - not a single one - has stood up to defend the incredible men and women of ICE and Border Patrol. They don’t have the character, the virtue, or the spine! #Trump2020 https://t.co/oULNnVtxmW"
1181578987191095298,2019-10-08 22:35,other,"Get your great T-Shirts, “Cops for Trump,” at https://t.co/pmhDDXsIlx  REALLY NICE! Thank you to Minneapolis Police Officers & Union! @foxandfriends"
1137363899420950530,2019-06-08 22:20,immigration,"I would like to thank the President of Mexico, Andres Manuel Lopez Obrador, and his foreign minister, Marcelo Ebrard, together with all of the many representatives of both the United States and Mexico, for working so long and hard to get our agreement on immigration completed!"
1146435093491277824,2019-07-03 23:06,immigration,"The News Reports about the Department of Commerce dropping its quest to put the Citizenship Question on the Census is incorrect or, to state it differently, FAKE! We are absolutely moving forward, as we must, because of the importance of the answer to this question."
1164231651351617536,2019-08-22 01:43,other,".@NATO, very unfair to the United States! https://t.co/YIgmTkpScU"
1132374746912493569,2019-05-26 03:55,other,"Thank you John, so nice! https://t.co/cfcXpzjYn7"
1089691564283183105,2019-01-28 09:08,immigration,"Never thought I’d say this but I think @johnrobertsFox and @GillianHTurner @FoxNews have even less understanding of the Wall negotiations than the folks at FAKE NEWS CNN & NBC! Look to final results! Don’t know how my poll numbers are so good, especially up 19% with Hispanics?"
1104505623293710337,2019-03-10 06:13,immigration,"....and renovated, with MUCH MORE to follow shortly. Tens of thousands of illegals are being apprehended (captured) at the Border and NOT allowed into our Country. With another President, millions would be pouring in. I am stopping an invasion as the Wall gets built. #MAGA"
1208022961594290176,2019-12-20 21:54,other,"I will be signing our 738 Billion Dollar Defense Spending Bill today. It will include 12 weeks  Paid Parental Leave, gives our troops a raise, importantly creates the SPACE FORCE, SOUTHERN BORDER WALL FUNDING, repeals “Cadillac Tax” on Health Plans, raises smocking age to 21! BIG"
1090954907593646081,2019-01-31 20:48,other,"....meeting with their top leaders and representatives today in the Oval Office. No final deal will be made until my friend President Xi, and I, meet in the near future to discuss and agree on some of the long standing and more difficult points. Very comprehensive transaction...."
1100017237228949506,2019-02-25 20:58,immigration,"I hope our great Republican Senators don’t get led down the path of weak and ineffective Border Security. Without strong Borders, we don’t have a Country - and the voters are on board with us. Be strong and smart, don’t fall into the Democrats “trap” of Open Borders and Crime!"
1117821219875594240,2019-04-16 00:05,immigration,"Those Illegal Immigrants who can no longer be legally held (Congress must fix the laws and loopholes) will be, subject to Homeland Security, given to Sanctuary Cities and States!"
1174110438952296449,2019-09-18 07:58,other,"The New York Times is now blaming an editor for the horrible mistake they made in trying to destroy or influence Justice Brett Kavanaugh. It wasn’t the editor, the Times knew everything. They are sick and desperate, losing in so many ways!"
